DATA;OPEN;HIGH;LOW;CLOSE;Pontos;Tot_Pontos;TARGET;SD_Close_5_N;SD_Close_8_N;SD_Close_10_N;SD_Close_13_N;SD_Close_15;SD_Close_20_N;Range_High_N;Range_Low_N;CRTDR_N;COUNT_HiLo_N;CTDRSUMLAST10_N;HIGHtoCLOSESUMLAST10_N;LOWtoCLOSESUMLAST10_N
04/08/2014;55906;56620;55586;56616;-419;-419;0;0.153546429;0.194629555;0.171207279;0.157968376;0.146552597;0.285619858;0.000732769;0.705616401;0.996131528;0.333333333;0.500735117;0.185131525;0.802450486
05/08/2014;56621;56937;56064;56202;500;285;1;0.115983968;0.174874524;0.167140017;0.138763771;0.142259262;0.243690304;0.135638133;0.960267775;0.158075601;0.166666667;0.405379248;0.227443631;0.827931296
06/08/2014;56202;56797;55696;56487;-299;-299;0;0.084166563;0.138048865;0.165105085;0.143842088;0.126796422;0.183621842;0.056919283;0.773408538;0.718437784;0.166666667;0.467128679;0.209888025;0.788192819
07/08/2014;56487;56923;55986;56188;-614;-614;0;0.064067106;0.088504154;0.140533249;0.147199978;0.111641513;0.150959629;0.135671929;0.941826745;0.215581644;0.166666667;0.372217709;0.252984001;0.819057654
08/08/2014;56187;56187;55319;55573;500;1035;1;0.100791643;0.082954065;0.126133243;0.15160616;0.135425566;0.129313589;0.114591067;0.926041952;0.292626728;0.333333333;0.353384679;0.280472322;0.812210667
11/08/2014;55578;56657;55578;56613;-171;-171;0;0.100567913;0.068638354;0.080045984;0.14436244;0.128627654;0.120490536;0.008060885;0.704171679;0.959221501;0.166666667;0.434515248;0.259386363;0.754038171
12/08/2014;56613;56811;56312;56442;-873;-873;0;0.104318907;0.063455581;0.057288819;0.115218927;0.110786508;0.115576207;0.067806325;0.962730246;0.260521042;0.166666667;0.469827107;0.222323419;0.746781668
13/08/2014;56454;56736;55239;55581;222;222;0;0.124827149;0.079507622;0.05512308;0.097121671;0.118444025;0.118579946;0.215527089;0.900433024;0.228456914;0.333333333;0.468840845;0.266720248;0.733209053
14/08/2014;55558;55947;55437;55780;500;1181;1;0.128231144;0.076500102;0.05642337;0.062970499;0.096775511;0.115616906;0.031051615;0.900498145;0.67254902;0.166666667;0.538076508;0.202484833;0.731942575
15/08/2014;55783;56965;55783;56964;500;593;1;0.153685879;0.10470709;0.075068216;0.056897164;0.070861038;0.115364099;0.000182073;0.664521272;0.999153976;0.333333333;0.569298945;0.191208009;0.691363325
18/08/2014;56968;57665;56968;57561;500;888;1;0.226034791;0.158117937;0.118886647;0.086418001;0.065170985;0.114068556;0.018739209;0.83329757;0.850789096;0.5;0.546160765;0.198268252;0.725588548
19/08/2014;57561;58475;57371;58449;500;428;1;0.341129246;0.246685299;0.200589901;0.153467353;0.118941322;0.127831185;0.004613627;0.701559854;0.976449275;0.666666667;0.67644397;0.146894139;0.656241312
20/08/2014;58450;59010;58320;58878;114;114;0;0.347756799;0.29463956;0.274061776;0.213833722;0.180631874;0.164080802;0.023252364;0.846645432;0.808695652;0.833333333;0.690812814;0.133693493;0.675872625
21/08/2014;58878;59207;58558;58992;-585;-585;0;0.242672676;0.341262082;0.320493853;0.264126234;0.222964605;0.191374118;0.03779998;0.880954721;0.668721109;1;0.762951574;0.095318347;0.659555742
22/08/2014;58992;58992;58164;58407;500;1327;1;0.148807617;0.339557142;0.304133956;0.277720949;0.234234477;0.202505802;0.103881258;0.93267801;0.293478261;0.166666667;0.763087136;0.09111908;0.661334553
25/08/2014;58408;59743;58408;59735;86;86;0;0.140897934;0.316831172;0.352046516;0.330238834;0.288552441;0.253560467;0.001389016;0.640534162;0.994007491;0.166666667;0.768624986;0.08850307;0.644276374
26/08/2014;59735;60093;59522;59821;500;1129;1;0.159923194;0.237950831;0.372799592;0.361709915;0.324633035;0.300904242;0.047158662;0.9191215;0.523642732;0.333333333;0.810513353;0.080407215;0.632586952
27/08/2014;59822;61247;59822;60951;-654;-654;0;0.267192171;0.25486637;0.37060369;0.397799376;0.389074549;0.375520976;0.050368279;0.700271062;0.792280702;0.5;0.900272802;0.015649197;0.578933091
28/08/2014;60945;60980;60189;60291;500;997;1;0.260069219;0.216339847;0.292192747;0.413046757;0.406920036;0.40212037;0.11852582;0.972624425;0.128950695;0.166666667;0.8137332;0.049947435;0.598266702
29/08/2014;60291;61443;60273;61288;500;-154;1;0.185348526;0.246009842;0.281347899;0.4378642;0.422209268;0.446716056;0.026230253;0.732017669;0.867521368;0.166666667;0.792777592;0.060160808;0.616359262
01/09/2014;61295;62279;61141;61141;500;754;1;0.166099536;0.252442255;0.254876428;0.398418437;0.439155996;0.483077594;0.193043845;1;0;0.166666667;0.657333927;0.128504863;0.661044221
02/09/2014;61142;62231;60931;61896;-63;-63;0;0.153873559;0.272450577;0.274756403;0.353533138;0.456581062;0.5221952;0.056134319;0.747721467;0.742307692;0.166666667;0.620059126;0.148705892;0.673417944
03/09/2014;61900;62305;61199;61837;-1036;-1036;0;0.174533578;0.19711054;0.280332128;0.325659578;0.419598011;0.550340456;0.078495304;0.833049457;0.576853526;0.166666667;0.583150393;0.170366398;0.669773513
04/09/2014;61836;61836;60739;60800;-118;-118;0;0.12038935;0.160249911;0.24819372;0.274450142;0.337994775;0.541828951;0.176726799;0.983765391;0.055606199;0.333333333;0.485543911;0.224838972;0.697332143
05/09/2014;60800;61030;60244;60682;500;-1515;1;0.150640141;0.116227749;0.153651679;0.242598364;0.280062045;0.507452832;0.059479265;0.88320351;0.557251908;0.5;0.527536068;0.207429152;0.684070392
08/09/2014;60708;61513;59191;59193;-482;-482;0;0.309108328;0.207699867;0.183013746;0.23359289;0.234518016;0.480334197;0.406503107;0.999453267;0.000861326;0.666666667;0.369429485;0.366272545;0.780279461
09/09/2014;59158;59485;58306;58676;-476;-476;0;0.364275928;0.290281947;0.240222247;0.24396316;0.228181768;0.446635051;0.142999414;0.897963209;0.313825276;0.833333333;0.336027029;0.403851268;0.774607934
10/09/2014;58675;58675;57450;58199;500;135;1;0.33246889;0.362074156;0.312291069;0.252784488;0.246895128;0.38415559;0.084827695;0.791751509;0.611428571;1;0.307235787;0.417362648;0.799129472
11/09/2014;58202;58809;58112;58337;-1408;-1408;0;0.281152524;0.391643527;0.357056881;0.286867676;0.262270344;0.316115313;0.083915878;0.937590027;0.322812052;0.166666667;0.338098068;0.403792247;0.789738423
12/09/2014;58336;58336;56666;56928;500;1019;1;0.231683358;0.420605199;0.434003227;0.370958377;0.314391602;0.317215798;0.256521024;0.925528357;0.156886228;0.166666667;0.22496659;0.494088211;0.841609396
15/09/2014;56930;57949;56852;57949;500;1166;1;0.178725167;0.336054876;0.437789246;0.390872666;0.340590022;0.308859677;0;0.693679368;1;0.166666667;0.384164288;0.418396597;0.759499466
16/09/2014;57949;60243;57946;59115;500;-7;1;0.216349454;0.268259384;0.372440302;0.391509822;0.344049798;0.302130513;0.197905399;0.680012963;0.508924684;0.333333333;0.34701025;0.473984392;0.74135005
17/09/2014;59115;60025;59096;59108;-733;-733;0;0.252820449;0.175991453;0.279489922;0.37277338;0.337463652;0.300300461;0.160904914;0.996714885;0.012917115;0.166666667;0.257232872;0.506296825;0.785220934
18/09/2014;59108;59267;58118;58375;-567;-567;0;0.253022078;0.158253953;0.221650503;0.358620428;0.344983954;0.307369692;0.158483552;0.928760347;0.223672759;0.333333333;0.283988681;0.499143731;0.770476708
19/09/2014;58356;58516;57514;57789;-970;-970;0;0.167543721;0.160665716;0.14256371;0.312720029;0.341011622;0.318285675;0.130477452;0.922997809;0.274451098;0.5;0.238967443;0.526981797;0.781143659
22/09/2014;57788;57788;55974;56818;500;-277;1;0.27026232;0.204860358;0.167085573;0.264571214;0.352851154;0.358519824;0.177064716;0.759634534;0.465270121;0.666666667;0.312900254;0.437020048;0.716859712
23/09/2014;56818;57332;56086;56541;500;285;1;0.299607791;0.243401649;0.20026019;0.245479458;0.328206143;0.398308038;0.145097268;0.869784261;0.365168539;0.833333333;0.321073984;0.437842607;0.709306282
24/09/2014;56539;57131;55934;56824;-860;-860;0;0.213141128;0.247298647;0.215998074;0.19139607;0.269483595;0.410462139;0.056034153;0.746560809;0.74352548;0.166666667;0.342103508;0.42655279;0.697192814
25/09/2014;56822;56822;55876;55962;500;1247;1;0.177999481;0.29997487;0.253580919;0.213683714;0.255080852;0.444727482;0.159386473;0.975133149;0.090909091;0.166666667;0.30518509;0.456144467;0.707256331
26/09/2014;55965;57489;55946;57212;-2586;-2586;0;0.118862256;0.251146154;0.249537297;0.204734887;0.191296952;0.426902009;0.050215625;0.641934776;0.820479585;0.166666667;0.410827625;0.375253058;0.631238438
29/09/2014;57211;57211;54124;54625;-510;-510;0;0.281548654;0.281271036;0.344563505;0.285205747;0.251972253;0.46338794;0.491002051;0.851590451;0.162293489;0.166666667;0.277466677;0.56777273;0.673566857
30/09/2014;54626;54626;53536;54116;-1257;-1257;0;0.383268687;0.317672864;0.384567142;0.354193325;0.317053188;0.472993216;0.097744139;0.826572536;0.532110092;0.333333333;0.28115774;0.528499955;0.712852478
01/10/2014;54115;54115;52647;52858;500;660;1;0.482976017;0.401938169;0.438117446;0.465502634;0.415672649;0.501768449;0.246644132;0.935406726;0.14373297;0.5;0.301983323;0.562117912;0.696418689
02/10/2014;52859;54022;52481;53519;500;1021;1;0.479690545;0.422140773;0.431130582;0.5083576;0.454747162;0.511470351;0.097477915;0.686162431;0.673588579;0.166666667;0.373608886;0.53819788;0.631389775
03/10/2014;53519;54540;53368;54540;500;2574;1;0.202481557;0.399122437;0.386732333;0.474244759;0.472016685;0.479798478;0;0.652281301;1;0.333333333;0.489114601;0.487038264;0.55882361
06/10/2014;54542;58897;54542;57116;500;312;1;0.467377894;0.41387345;0.396692644;0.418753444;0.461757051;0.45512776;0.3234092;0.27076698;0.591044776;0.5;0.509137636;0.544419271;0.42778157
07/10/2014;57124;58318;57124;57436;500;-381;1;0.602786891;0.469687136;0.424736577;0.391586148;0.425387557;0.440075782;0.159268773;0.912100587;0.261306533;0.666666667;0.492603044;0.549975853;0.439124555
08/10/2014;57440;58191;56199;57059;500;189;1;0.512635465;0.462965372;0.431382662;0.373896296;0.378976715;0.429764538;0.20576358;0.75611232;0.431726908;0.166666667;0.442965429;0.608684081;0.441684859
09/10/2014;57079;58246;57077;57268;-1955;-1955;0;0.341172872;0.498693982;0.457560263;0.382447095;0.354160365;0.417623502;0.177122231;0.946031926;0.163387511;0.166666667;0.454503826;0.615638191;0.433884211
10/10/2014;57266;57266;55311;55311;500;2644;1;0.239258053;0.476929615;0.430595256;0.378861751;0.333016866;0.423657303;0.366590737;1;0;0.166666667;0.323885366;0.739687433;0.529864395
13/10/2014;55312;58747;55312;57956;500;69;1;0.280442146;0.411450507;0.474535783;0.405901709;0.355781115;0.423753606;0.141554707;0.261792225;0.769723435;0.166666667;0.420586815;0.602670719;0.371767662
14/10/2014;57946;58856;57258;58015;-1877;-1877;0;0.307691567;0.311449138;0.484626271;0.437542658;0.380215731;0.401626363;0.150349482;0.788859692;0.473717146;0.333333333;0.411290792;0.623297035;0.36165865
15/10/2014;58012;58012;54919;56135;-1826;-1826;0;0.333880383;0.216511613;0.376112365;0.426297546;0.375918388;0.363555475;0.346798157;0.649477891;0.393145813;0.166666667;0.450996742;0.662566973;0.285014786
16/10/2014;56124;56124;54132;54298;500;1426;1;0.468779192;0.333291836;0.33195496;0.432247092;0.39100281;0.356500772;0.348789318;0.950530238;0.083333333;0.333333333;0.357029466;0.761105031;0.355879168
17/10/2014;54298;55949;54298;55724;-1417;-1417;0;0.45214404;0.333175125;0.28989899;0.411434053;0.378793414;0.340099356;0.041878052;0.585911843;0.863718958;0.166666667;0.335333838;0.777525225;0.338088686
20/10/2014;55720;55720;54300;54303;-1868;-1868;0;0.440034716;0.381602675;0.343297536;0.360692116;0.383666526;0.349455204;0.270640173;0.99910605;0.002112676;0.166666667;0.241577204;0.756834729;0.533321602
21/10/2014;54300;54300;51922;52432;500;-16;1;0.415879725;0.493169239;0.459053537;0.40877554;0.429526487;0.401866601;0.369510415;0.842605584;0.214465938;0.333333333;0.234120289;0.839269521;0.514693312
22/10/2014;52427;53229;52064;52411;-1696;-1696;0;0.402904595;0.577488508;0.526924901;0.475347186;0.443768874;0.439421181;0.161873998;0.892867165;0.297854077;0.5;0.212808043;0.822060616;0.551350754
23/10/2014;52409;52409;50654;50713;500;1254;1;0.557973696;0.625002957;0.627357244;0.591461442;0.536445869;0.525705214;0.346858851;0.981174424;0.033618234;0.666666667;0.192149073;0.888613572;0.560770779
24/10/2014;50687;53146;50596;51941;-1433;-1433;0;0.36629182;0.499100054;0.668103062;0.613918606;0.583421586;0.543950555;0.240615154;0.580986953;0.52745098;0.166666667;0.276118054;0.839219119;0.448453395
27/10/2014;51937;51937;48722;50504;500;1826;1;0.258132372;0.477797187;0.648185373;0.666601377;0.646680136;0.611071139;0.294284;0.42905077;0.554276827;0.166666667;0.24181945;0.89910358;0.493287422
28/10/2014;50504;52374;50503;52330;-1281;-1281;0;0.251572407;0.449236989;0.499768837;0.639107738;0.635221803;0.628574009;0.008720636;0.435058628;0.976483164;0.166666667;0.321858643;0.843571554;0.398450256
29/10/2014;52330;52330;51049;51049;500;1288;1;0.217306138;0.305633879;0.431886854;0.665153178;0.643362916;0.660068014;0.26026042;1;0;0.166666667;0.259270734;0.809640501;0.492408491
30/10/2014;51049;52574;51049;52337;500;2291;1;0.225605481;0.191373851;0.400039249;0.573611893;0.606168874;0.671995385;0.046966236;0.601780423;0.844590164;0.166666667;0.380461069;0.691297043;0.398925323
31/10/2014;52338;54629;52335;54629;-682;-682;0;0.455927925;0.330068598;0.332950536;0.449404227;0.598862788;0.672075204;0;0.320505836;1;0.333333333;0.402156697;0.674876849;0.32778265
03/11/2014;54629;54629;53054;53947;437;437;0;0.40677251;0.37826587;0.317069351;0.385677451;0.512464307;0.647841681;0.131118301;0.732145018;0.566984127;0.166666667;0.492082932;0.620170958;0.256223149
04/11/2014;53947;54384;53432;54384;-686;-686;0;0.437196849;0.391726549;0.365187275;0.387576075;0.401435573;0.612465992;0;0.716742532;1;0.166666667;0.617138146;0.475287604;0.222485276
05/11/2014;54384;54384;53589;53698;-1060;-1060;0;0.247753012;0.394915974;0.380569745;0.325788555;0.346153826;0.580648566;0.13249889;0.967153889;0.137106918;0.166666667;0.591547568;0.463769758;0.242397998
06/11/2014;53697;53697;52418;52637;500;586;1;0.211718979;0.307168675;0.339758384;0.300907083;0.334295781;0.542483771;0.20886274;0.93267621;0.171227522;0.333333333;0.61345465;0.409662111;0.229397944
07/11/2014;52637;53483;52197;53223;500;-498;1;0.181594393;0.295159734;0.333022902;0.304518383;0.273876706;0.533060575;0.050666422;0.688065379;0.797822706;0.166666667;0.656497206;0.335184077;0.258100555
10/11/2014;53223;53830;52716;52725;-244;-244;0;0.19720254;0.199044158;0.254321018;0.304272981;0.252175391;0.453199618;0.217366156;0.997237887;0.008078995;0.166666667;0.569543769;0.30502494;0.410404382
11/11/2014;52718;52718;52003;52474;500;506;1;0.130613086;0.192133529;0.251369976;0.268458231;0.252074992;0.344498573;0.048227183;0.854757972;0.658741259;0.333333333;0.518959989;0.320515277;0.522905729
12/11/2014;52473;53435;52187;52979;-1133;-1133;0;0.068837452;0.153304446;0.174207345;0.261522212;0.252781851;0.288540745;0.089270367;0.758099374;0.634615385;0.166666667;0.619989297;0.253470855;0.458063726
13/11/2014;52979;53323;51846;51846;-62;-62;0;0.138604792;0.179833799;0.195953159;0.212172674;0.22586567;0.28259968;0.295468696;1;0;0.166666667;0.485532488;0.35090754;0.564807373
14/11/2014;51834;51900;50886;51772;-515;-515;0;0.139991173;0.143896116;0.186687506;0.22325341;0.228403889;0.228457757;0.025642553;0.723079984;0.873767258;0.333333333;0.465436526;0.360961868;0.672718274
17/11/2014;51772;52223;51047;51257;500;805;1;0.180350577;0.14969004;0.208824325;0.214964866;0.202994335;0.217923549;0.195465529;0.933704862;0.178571429;0.5;0.403602118;0.386192123;0.72674684
18/11/2014;51257;52122;51067;52062;500;1341;1;0.16881367;0.148957705;0.152394373;0.219401508;0.205773764;0.219050389;0.011952992;0.690744237;0.943127962;0.166666667;0.394548221;0.390878837;0.719777939
19/11/2014;52061;53402;52031;53402;500;2681;1;0.220186291;0.159479319;0.137920762;0.184893769;0.178505793;0.22530569;0;0.584572253;1;0.333333333;0.531918813;0.338926625;0.617226077
21/11/2014;53403;56214;53403;56084;500;-679;1;0.560148369;0.387346709;0.326676777;0.283395998;0.259431371;0.280460057;0.024040894;0.226476697;0.953753113;0.5;0.656495085;0.26645882;0.427927719
24/11/2014;56086;57359;55292;55407;500;151;1;0.602072006;0.460459136;0.394298208;0.317863321;0.281882434;0.314704335;0.365394001;0.966414736;0.055636188;0.166666667;0.5383407;0.389862072;0.502539886
25/11/2014;55410;56387;55204;55561;500;-463;1;0.489338295;0.516134817;0.44822345;0.363319893;0.317098753;0.312876859;0.154190007;0.896028639;0.301775148;0.166666667;0.585096452;0.365090992;0.475410521
26/11/2014;55561;56100;54977;55098;500;-379;1;0.28508448;0.505782213;0.465426312;0.384834814;0.330902871;0.327243946;0.188615823;0.964464281;0.107747106;0.166666667;0.497379451;0.420136739;0.504817542
27/11/2014;55100;56065;54593;54721;500;-67;1;0.133086182;0.456637856;0.471939923;0.396438075;0.342123299;0.304598959;0.254736677;0.962149509;0.086956522;0.333333333;0.410193421;0.485015326;0.559513637
28/11/2014;54731;55436;54664;54664;-2442;-2442;0;0.1000659;0.327170915;0.441667886;0.399967886;0.346518435;0.302675675;0.146474535;1;0;0.5;0.410193421;0.426595394;0.559513637
01/12/2014;54719;54719;52157;52277;-666;-666;0;0.361146114;0.31044152;0.422866549;0.403450569;0.355868548;0.305919828;0.484486007;0.962856215;0.046838407;0.666666667;0.278548252;0.606505825;0.623786192
02/12/2014;52278;52640;51471;51612;500;710;1;0.460019083;0.412886505;0.404797772;0.427317924;0.373664627;0.324059684;0.206580185;0.955793718;0.120615911;0.833333333;0.269321867;0.610863831;0.629707159
03/12/2014;51610;52470;51610;52320;-893;-893;0;0.417794955;0.412016369;0.394993064;0.418025074;0.375567412;0.323838869;0.029735124;0.780413224;0.825581395;0.166666667;0.250608724;0.617836125;0.653743131
04/12/2014;52320;52539;51074;51427;500;565;1;0.367033845;0.44018569;0.45466359;0.427061142;0.396827057;0.340803047;0.224264139;0.888929409;0.240955631;0.166666667;0.129770608;0.705769073;0.735326747
05/12/2014;51427;52023;51163;51992;-1718;-1718;0;0.099162667;0.392468112;0.430418831;0.407709939;0.394460109;0.346734092;0.006184027;0.741991761;0.963953488;0.166666667;0.131394485;0.698767477;0.873511712
08/12/2014;51992;51992;50015;50274;-57;-57;0;0.213488127;0.395782169;0.468283784;0.462912402;0.432306581;0.38717059;0.354426311;0.916637277;0.131006576;0.166666667;0.143393277;0.694467096;0.860168753
09/12/2014;50250;50260;49395;50193;-644;-644;0;0.271548004;0.355224195;0.454075634;0.520940626;0.459989716;0.423186662;0.013844519;0.742738199;0.922543353;0.333333333;0.242218146;0.639438268;0.819078908
10/12/2014;50192;50192;49297;49548;313;313;0;0.277853129;0.258307594;0.439784262;0.530788642;0.515839944;0.470048166;0.134804992;0.918028447;0.280446927;0.5;0.26971156;0.618339286;0.806631679
11/12/2014;49548;49946;48808;49861;-1859;-1859;0;0.264169685;0.256964933;0.380072707;0.521641991;0.555379905;0.502177473;0.017680892;0.658270119;0.925307557;0.166666667;0.403175115;0.525390791;0.72517613
